date,company,symbol,open,high,low,close,rsi,macd,macd_signal,macd_histogram,ema_20,ema_50,ema_200,atr,atr_pct,volume_ratio,trend_score,price_vs_ema20,nifty_trend,banknifty_trend,sensex_trend,sentiment_score,impact_score,relevance_score,news_count,dominant_event,trigger_count,target
2022-08-23,infosys,INFY.NS,1374.62,1380.39,1361.3,1369.65,47.78,19.6049,25.0602,-5.4553,1389.53,1365.68,1401.05,28.42,2.0748,1.1038,-2,-19.88,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2022-08-24,infosys,INFY.NS,1363.08,1372.84,1359.52,1365.3,46.89,15.3325,23.1146,-7.7822,1387.22,1365.66,1400.69,27.34,2.0025,0.6042,-2,-21.93,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2022-08-25,infosys,INFY.NS,1374.62,1375.24,1344.21,1348.11,43.44,10.4397,20.5797,-10.14,1383.5,1364.97,1400.17,27.6,2.0476,0.9347,-3,-35.39,Bullish,Bullish,Bullish,0,0,0,0,None,0,0
2022-08-26,infosys,INFY.NS,1363.21,1371.91,1347.49,1351.13,44.22,6.7282,17.8094,-11.0812,1380.42,1364.43,1399.68,27.38,2.0262,0.675,-3,-29.28,Bullish,Bullish,Bullish,-0.2,0.6,0.8,10,Macro,0,-1
2022-08-29,infosys,INFY.NS,1304.07,1304.07,1287.6,1298.03,35.09,-0.4924,14.149,-14.6414,1372.57,1361.83,1398.67,29.96,2.308,1.7434,-3,-74.54,Neutral,Neutral,Neutral,-0.1,0.3,0.4,0,None,0,0
2022-08-30,infosys,INFY.NS,1308.11,1328.53,1301.8,1325.74,41.83,-3.9339,10.5324,-14.4663,1368.11,1360.41,1397.94,30,2.2627,1.4558,-3,-42.37,Bullish,Bullish,Bullish,0.2,0.4,0.6,10,Other,0,0
2022-09-01,infosys,INFY.NS,1296.52,1303.67,1288.53,1300.21,37.92,-8.6219,6.7016,-15.3235,1361.64,1358.05,1396.97,30.51,2.3468,1.6689,-3,-61.44,Bullish,Bullish,Bullish,0.06,0.12,0.18,0,None,0,0
2022-09-02,infosys,INFY.NS,1312.46,1312.46,1285.82,1290.26,36.49,-12.99,2.7632,-15.7532,1354.84,1355.39,1395.91,30.24,2.3434,1.0524,-5,-64.58,Bullish,Bullish,Bullish,0.018,0.036,0.054,0,None,0,0
2022-09-05,infosys,INFY.NS,1288.48,1302.69,1284.35,1297.63,38.35,-15.6763,-0.9247,-14.7516,1349.39,1353.13,1394.93,29.39,2.2646,0.7643,-5,-51.76,Bullish,Bullish,Bullish,0.0054,0.0108,0.0162,0,None,0,0
2022-09-06,infosys,INFY.NS,1297.63,1305.36,1283.56,1292.12,37.47,-18.0415,-4.348,-13.6935,1343.94,1350.74,1393.91,28.84,2.2323,0.745,-5,-51.82,Bullish,Bullish,Bullish,0.0016,0.0032,0.0049,0,None,0,0
