date,company,symbol,open,high,low,close,rsi,macd,macd_signal,macd_histogram,ema_20,ema_50,ema_200,atr,atr_pct,volume_ratio,trend_score,price_vs_ema20,nifty_trend,banknifty_trend,sensex_trend,sentiment_score,impact_score,relevance_score,news_count,dominant_event,trigger_count,target
2018-02-18,yesbank,YESBANK.NS,317.1,318.08,303.05,305.16,34.26,-3.7144,1.2873,-5.0016,327.69,325.85,319.05,11.78,3.86,1.3728,-1,-22.53,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2018-02-19,yesbank,YESBANK.NS,307.16,308.29,301,305.4,34.49,-4.9418,0.0415,-4.9832,325.56,325.04,318.92,11.46,3.752,0.7601,-1,-20.16,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2018-02-20,yesbank,YESBANK.NS,307.65,309.37,300.95,302.12,32.89,-6.1086,-1.1886,-4.9201,323.33,324.14,318.75,11.24,3.7208,0.9694,-3,-21.21,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2018-02-21,yesbank,YESBANK.NS,304.37,307.21,298.01,305.7,36.35,-6.6683,-2.2845,-4.3838,321.65,323.42,318.62,11.1,3.6296,1.1363,-3,-15.96,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2018-02-22,yesbank,YESBANK.NS,305.26,310.15,301.59,309.37,39.79,-6.738,-3.1752,-3.5628,320.48,322.87,318.53,10.91,3.5281,1.2352,-3,-11.12,Bearish,Bearish,Bearish,0,0,0,1,None,0,0
2018-02-25,yesbank,YESBANK.NS,309.71,319.05,309.71,316.56,45.96,-6.142,-3.7686,-2.3734,320.11,322.62,318.51,10.83,3.4202,0.9516,-2,-3.55,Bearish,Bearish,Neutral,0,0,0,0,None,0,0
2018-02-26,yesbank,YESBANK.NS,319.54,321.21,312.55,319.2,48.06,-5.3942,-4.0937,-1.3005,320.02,322.49,318.52,10.67,3.3435,0.7693,-2,-0.82,Neutral,Neutral,Neutral,0,0,0,0,None,0,0
2018-02-27,yesbank,YESBANK.NS,318.37,327.13,318.08,320.18,48.86,-4.6688,-4.2087,-0.4601,320.04,322.4,318.53,10.56,3.2971,1.223,0,0.14,Neutral,Bearish,Neutral,0,0,0,0,None,0,0
2018-02-28,yesbank,YESBANK.NS,316.12,318.27,311.27,315.43,45.24,-4.4259,-4.2522,-0.1738,319.6,322.12,318.5,10.44,3.3094,0.8785,-2,-4.17,Neutral,Bearish,Neutral,0,0,0,0,None,0,0
2018-03-04,yesbank,YESBANK.NS,315.24,319.05,311.57,314.21,44.33,-4.2828,-4.2583,-0.0245,319.09,321.81,318.46,10.23,3.2551,0.5893,-3,-4.88,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2018-03-05,yesbank,YESBANK.NS,311.71,312.2,304.52,306.28,38.88,-4.7542,-4.3575,-0.3968,317.87,321.21,318.34,10.19,3.3268,0.6598,-3,-11.58,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2018-03-06,yesbank,YESBANK.NS,310.25,313.67,303.25,305.5,38.37,-5.1319,-4.5124,-0.6195,316.69,320.59,318.21,10.21,3.3408,0.7103,-3,-11.19,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2018-03-07,yesbank,YESBANK.NS,305.35,308.19,301.44,305.3,38.24,-5.3849,-4.6869,-0.698,315.6,319.99,318.08,9.96,3.2622,0.7364,-3,-10.3,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2018-03-08,yesbank,YESBANK.NS,305.65,306.58,288.42,301.98,35.96,-5.7872,-4.9069,-0.8803,314.31,319.28,317.92,10.54,3.492,2.001,-3,-12.33,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2018-03-11,yesbank,YESBANK.NS,303.4,304.33,294.88,296.79,32.68,-6.4502,-5.2156,-1.2346,312.64,318.4,317.71,10.47,3.5265,0.9661,-3,-15.85,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2018-03-12,yesbank,YESBANK.NS,298.7,307.8,294.93,304.52,41.27,-6.2794,-5.4283,-0.851,311.87,317.86,317.58,10.64,3.4933,1.0492,-3,-7.34,Neutral,Bearish,Neutral,0,0,0,0,None,0,0
2018-03-13,yesbank,YESBANK.NS,303.4,308.68,303.2,306.14,42.91,-5.9452,-5.5317,-0.4135,311.32,317.4,317.47,10.27,3.3546,0.9253,-5,-5.18,Neutral,Bearish,Neutral,0,0,0,0,None,0,0
2018-03-14,yesbank,YESBANK.NS,305.16,315.04,301.63,312.06,48.57,-5.1433,-5.454,0.3108,311.39,317.19,317.41,10.49,3.3628,1.0406,0,0.67,Neutral,Neutral,Neutral,0,0,0,0,None,0,0
2018-03-15,yesbank,YESBANK.NS,312.16,314.16,304.23,305.21,43.23,-5.0028,-5.3638,0.3609,310.8,316.72,317.29,10.45,3.4251,0.818,-3,-5.59,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2018-03-18,yesbank,YESBANK.NS,305.74,310.1,303.4,306.23,44.22,-4.7539,-5.2418,0.4879,310.37,316.31,317.18,10.19,3.3262,1.3892,-3,-4.13,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2018-03-19,yesbank,YESBANK.NS,309.27,309.76,296.06,298.31,38.62,-5.137,-5.2208,0.0838,309.22,315.6,316.99,10.44,3.4988,0.9438,-3,-10.91,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2018-03-20,yesbank,YESBANK.NS,296.54,299.29,293.32,295.96,37.12,-5.566,-5.2899,-0.2761,307.95,314.83,316.78,10.12,3.4187,0.8252,-5,-12,Bearish,Bearish,Bearish,0,0,0,0,None,0,0
2018-03-21,yesbank,YESBANK.NS,298.5,302.47,293.66,294.34,36.08,-5.9675,-5.4254,-0.5421,306.66,314.03,316.56,10.02,3.4057,1.1092,-5,-12.32,Bearish,Bearish,Bearish,0,0,0,0,None,0,-1
